% Version:            COMSOL 6.3.0.290
% Date:               May 28 2026, 02:31
% Table:              SoC_OCV - SoC data
% SoC                          OCV (V)   
0.3914417018955406            4.092920012892658
0.39042547388517657           4.094760057110431
0.3894092458748125            4.096602720379394
0.38839301786444835           4.098447519168111
0.3873767898540843            4.1002945777643935
0.38636056184372014           4.102144539936406
0.3853443338333561            4.103998135448487
0.38432810582299193           4.105856091561526
0.3833118778126279            4.107719137288697
0.3822956498022637            4.109587998985462
0.38127942179189955           4.111463197521516
0.3802631937815355            4.11334464639015
0.37924696577117145           4.115231842033498
0.3782307377608073            4.117124222993633
0.3772145097504431            4.119021228193527
0.3761982817400791            4.120922296761153
0.375182053729715             4.122826871214888
0.37416582571935086           4.124734624304898
0.3731495977089868            4.126645792379905
0.37213336969862265           4.12856092398072
0.3711171416882585            4.130480602688002
0.37010091367789444           4.132405411366125
0.3690846856675304            4.134335932879459
0.3680684576571662            4.136272743114224
0.36705222964680206           4.138216046233971
0.366036001636438             4.140165293891133
0.36501977362607396           4.142119608476832
0.3640035456157098            4.144078081992319
0.36298731760534564           4.14603980747615
0.3619710895949816            4.148003879004185
0.3609548615846174            4.149969400846806
0.3599386335742534            4.151935972754171
0.3589224055638893            4.153904028008005
0.35790617755352516           4.155874277602216
0.356889949543161             4.157847454831445
0.35587372153279695           4.159824291243849
0.3548574935224329            4.1618055169137875
0.35384126551206874           4.163791855907994
0.3528250375017046            4.1657837645033045
0.3518088094913405            4.167781325067191
0.35079258148097636           4.169784530753827
0.3497763534706123            4.171793368524054
0.34876012546024815           4.173807825889158
0.3477438974498841            4.17582788962904
0.34672766943951994           4.177853543698949
0.3457114414291558            4.179884657873399
0.34469521341879183           4.181920973050998
0.3436789854084277            4.183962210259291
0.3426627573980635            4.18600808895688
0.34164652938769946           4.188058330385971
0.3406303013773353            4.190112652165596
0.33961407336697125           4.192170777355142
0.3385978453566071            4.194232443952384
0.33758161734624303           4.19629740844752
0.3365653893358789            4.198365428237391
0.3355491613255147            4.200436262711364
0.33453293331515066           4.202509682100989
0.3335167053047866            4.204585438981711
0.33250047729442245           4.206663365391773
0.3314842492840583            4.208744209542688
0.33046802127369423           4.2108293851207454
0.3294517932633301            4.21292031094653
0.328435565252966             4.215018409805213
0.32741933724260197           4.217125105377515
0.3264031092322378            4.21924181581554
0.32538688122187365           4.221369856813166
0.3243706532115096            4.223509999983641
0.32335442520114555           4.225662675022392
0.3223381971907814            4.227828311742355
0.3213219691804172            4.230007340359599
0.32030574117005317           4.232200188030259
0.319289513159689             4.23440728780554
0.31827328514932496           4.236629111317131
0.3172570571389609            4.238866282108811
0.31624082912859675           4.241119498018009
0.3152246011182326            4.243389460240754
0.31420837310786853           4.245676866131379
0.3131921450975045            4.247982410284119
0.3121759170871403            4.250307082318094
0.31115968907677616           4.252655028158812
0.3101434610664121            4.255038535261225
0.30912723305604795           4.257473419806091
0.3081110050456839            4.259975501334164
0.30709477703531973           4.2625606025058005
0.3060785490249557            4.265244545447892
0.3050623210145915            4.268043151869071
0.30404609300422736           4.270972245344111
0.3030298649938634            4.274047647656257
0.30201363698349926           4.277285184129899
0.3009974089731351            4.280700661795354
0.29998118096277104           4.28430981975113
